Age,d18O
658.9172279,8.3003767
658.9172279,8.3003767
659,7
660,4.88
661,4.1
661,4.1
661,8.5
662,6.68
663,5.4
663,5.4
663,5.4
664,7.66
664.348546,6.793180795
664.348546,6.793180795
664.7003284,8.078618869
664.7003284,8.078618869
665,5.1
666,2.97
666,2.97
666,5
666,7
666.2084191,7.044066597
666.2084191,7.044066597
666.5348369,6.209126514
666.5348369,6.209126514
666.6720256,4.780223616
666.6720256,4.780223616
667,6.53
667.2958216,7.258482574
667.2958216,7.258482574
668,9.49
668,5.77
670,4.91
670,4.91
672,8.6
672,8.6
672.3827063,8.349066913
672.3827063,8.349066913
672.6874201,5.063673586
672.6874201,5.063673586
672.9827992,6.461036115
672.9827992,6.461036115
673,7.07
674,6.25
675,4.7
675,4.7
676,7.3
676,7.3
676,5.4
676,5.4
676,5.4
676,6.25
677,5.38
677,5.63
677,6.05
677,6.29
677,6.38
677.8115784,6.104024544
677.8115784,6.104024544
678,3.43
678,3.43
679,6.43
679,7.2741
680,6.56
680,6.56
684,5.09
684,5.09
685,6.3
685,6.3
685.1150525,6.527471028
685.1150525,6.527471028
685.6738732,8.746724687
685.6738732,8.746724687
686,6.8
686,6.8
688,9.1
688,9.1
688,9.1
688.2445796,5.96846593
688.2445796,5.96846593
688.8992217,7.613438735
688.8992217,7.613438735
690.9537022,5.439922252
690.9537022,5.439922252
693,5.01
695,5.77
696,4.59
696,4.59
697,3.39
697,3.39
697,5.69
697,5.69
697,7.5
697,7.5
697,7.5
697,7.86
697.3480537,7.299805184
697.3480537,7.299805184
697.4182984,5.783402376
697.4182984,5.783402376
697.9483508,7.392404826
697.9483508,7.392404826
698,4.12
698,4.12
698.1925199,5.838340294
698.1925199,5.838340294
699,7.51
701,7.2
701,7.2
701,9.85
701.5143775,2.677752271
701.5143775,2.677752271
702.5844044,5.213675777
702.5844044,5.213675777
703,2.21
703,2.21
704.1876414,6.494806918
704.1876414,6.494806918
705,7
705.8,8.34
707,6.7
707,6.7
707.1993301,6.71509285
707.1993301,6.71509285
709,7
709.636465,4.07700343
709.636465,4.07700343
710,5.88
710,5.88
710.9863007,4.422487664
710.9863007,4.422487664
711,4.1
711,4.1
711.1118082,6.328928422
711.1118082,6.328928422
713,6.25
713,6.25
714,4.79
714,4.79
714,8.2948
715,6
715,6
716,5.1
716,5.1
716,5.1
716,7.5
716,7.5
717,5.03
717,5.03
718,6.47
718.3032353,6.823347606
718.3032353,6.823347606
718.3886003,7.55973062
718.3886003,7.55973062
719,5.6
719,5.6
719,10.47
720,2.6
720,2.6
720.2224351,9.979549183
720.2224351,9.979549183
722.2501529,1.413962101
722.2501529,1.413962101
724,6
724,6
724.7063202,5.69491458
724.7063202,5.69491458
726,4.04
726,4.04
726,4.26
726,4.26
726.0437541,5.052588486
726.0437541,5.052588486
727,8.4
727,8.4
727,4.2
727,4.2
727,6
727.0630339,6.15917671
727.0630339,6.15917671
728,8
728,8
728,5.27
728,5.27
728,8
730,3.98
730,3.98
730,4.1
730,4.1
730.8356033,4.881089458
730.8356033,4.881089458
731,8.4
731,8.4
734,4.28
734,4.28
734,6.1215
734.3384431,4.814318305
734.3384431,4.814318305
734.6067637,7.024364334
734.6067637,7.024364334
735,5.74
735,5.74
735,7.3
735,7.3
735,4.1
735,4.1
735,4.4
735,4.4
737,4.4
737,4.4
738,3.85
738,3.85
739,5.43
739.516918,6.09504645
739.516918,6.09504645
740,4.02
740,4.02
740,4.04
740,4.04
740,7.2
740,7.2
740,6.68
740,7.23
741,6
741,6
741,3.8
741,3.8
741.3578216,6.707305849
741.3578216,6.707305849
741.6938462,5.836351189
741.6938462,5.836351189
743,3.48
743,3.48
744,7.9
744,7.9
744,9.1
744,9.1
745,5.5
745,5.5
745.7478281,6.428056075
745.7478281,6.428056075
745.8087005,6.304551574
745.8087005,6.304551574
746,7.5
746,7.5
747,5.06
747.5751203,6.967963918
747.5751203,6.967963918
748,5.82
748,5.82
748,2.6
748,2.6
748,6.6
748,6.6
748,7
749,11.6
749,11.6
749,5.5
749,5.5
749,6.97
749.916101,5.135483638
749.916101,5.135483638
750,3
750,3
750,3.5
750,3.5
750,4.8
750,4.8
750,5.28
750,5.28
751,3.3
751,3.3
751,7.15
753,7
753,7
753,5.9
753,5.9
753.4138076,4.482220412
753.4138076,4.482220412
754,5.5
754,5.5
754,6.82
755,8.1
755,8.1
755,5.8
755,5.8
755,6.2
755,6.2
755.0768494,5.614707504
755.0768494,5.614707504
756,2.3
756,2.3
756,4.9
756,4.9
756,7.5
756,7.5
758,6.1
758,6.1
758,2.96
758,2.98
758,3.88
758,4.58
758,4.67
758,4.71
758,5.12
758,5.19
758,5.3
758,5.36
758,5.73
758,6.02
758,6.12
758,6.22
759,9.1
759,9.1
759,5.7
759,5.7
759,9
760,9.5
760,9.5
760,2.8
760,2.8
760,3.5
760,3.5
760,4.4
760,4.4
760,4.9
760,4.9
760,6.6
760,6.6
762,7.5
762,7.5
762,4.2
762,4.2
762,4.2
762,4.2
762,4.5
762,4.5
762,5.2
762,5.2
762,5.2
762,5.2
762,6.8
762,6.8
763,6.9
763,6.9
763,4.4
763,4.4
763,6.7
763,6.7
763,7.1
763,7.1
763.0254666,6.20372551
763.0254666,6.20372551
764,4.1
764,4.1
764,3.98
764,4.99
764,5.05
764,5.4
764,5.55
764,5.75
764,6.04
765,3.4
765,3.4
765,5.5
765,5.5
765,7
765.8,7.87
766,7.6
766,7.6
766,3.3
766,3.3
766,4.4
766,4.4
766,4.8
766,4.8
766,7.89
767,7.9
767,7.9
767,2.9
767,2.9
768,8.9
768,8.9
768,6.2
768,6.2
768,6.39
769,3.8
769,3.8
770,5.7
770,5.7
770,2.4
770,2.4
770,5.4
770,5.4
770,5.8
770,5.8
770,5.7
770,6.6
770,7.12
770,7.13
770,7.52
770,7.75
770,10.16
770,10.24
771,5.6
771,5.6
771.9624952,4.890431688
771.9624952,4.890431688
772,4.7
772,4.7
772,2.5
772,2.5
772,3.7
772,3.7
772,4.3
772,4.3
772,10.68
772,8.95
772.3114898,6.899924817
772.3114898,6.899924817
773,2.3
773,2.3
773,3
773,3
773,6.1
773,6.1
773,6.1
773,6.1
774,2.1
774,2.1
774,2.1
774,2.1
774,3.1
774,3.1
774,6.79
774,1.69
774,3.87
774,3.9
774,3.95
774,4.58
774,5.2
774,5.7
774,6.37
774,6.45
774,6.47
774,7.08
774,7.33
774,7.45
774,8
775.5158029,4.027510164
775.5158029,4.027510164
776,4.7
776,4.7
776,4.8
776,4.8
776.2,8.86
777,8.6
777,8.6
777,8.9
777,8.9
777,3.7
777,3.7
777,4.9
777,4.9
778,3.3
778,3.3
778,4.5
778,4.5
778,6.1
778,6.1
779,5
779,5
779,2.5
779,2.5
779,4.4
779,4.4
779,5.1
779,5.1
779,6.2
779,6.2
779,7.1
779,7.1
780,3.6
780,3.6
780,3.7
780,3.7
780,3.8
780,3.8
780,4.8
780,4.8
780,7.3
780,7.3
780,10
780,10
780,6.67
780,7.09
780,8.03
780,8.08
780,8.09
780,8.32
780,4.38
780,5.21
780,5.39
780,5.52
780,5.54
780,5.61
780,5.66
780,5.67
780,5.85
780,6
781,4.8
781,4.8
781,2
781,2
781,5.2
781,5.2
781,5.6
781,5.6
782,2.9
782,2.9
782,4.3
782,4.3
782,5.1
782,5.1
782,5.2
782,5.2
782,6.2
782,6.2
782,10
782.6738729,5.840473723
782.6738729,5.840473723
783,2.6
783,2.6
783,2.7
783,2.7
783,4.7
783,4.7
784,2.6
784,2.6
784,2.8
784,2.8
784,2.9
784,2.9
784,5
784,5
785,2.9
785,2.9
785,3.3
785,3.3
785,3.8
785,3.8
785,4.2
785,4.2
785,5.1
785,5.1
785,10
785,10
785,1
785.7,8.76
786,3.8
786,3.8
786,4.6
786,4.6
786.3,8.61
787,6.28
787,6.28
787,6.02
787,6.02
787,7.7
787,7.7
788,2.2
788,2.2
788,4.3
788,4.3
788.3,8.14
789,6.9
789,6.9
789,4.6
789,4.6
789,4.8
789,4.8
789,4.8
789,4.8
789,6.1
789,6.1
789,8.6
789,8.6
789,9.7
789,9.7
789,7.05
790.4,9.02
791,5.8
791,5.8
791,5.8
791,5.8
791,7.58
791,9.84
791,4.61
791,4.69
791,4.93
791,5.09
791,5.33
792,4.3
792,4.3
792,4.7
792,4.7
792,6.6
792,6.6
793,7.6
793,7.6
793,2.9
793,2.9
793,4.1
793,4.1
793,4.2
793,4.2
793,5.8
793,5.8
793,2.75
793,3.64
793,3.65
793,3.66
793,4.04
793,4.11
794,4.1
794,4.1
794,6.7
794,6.7
794.5,4.87
794.6,9.64
794.7,8.7
795,6.1
795,6.1
795,3.9
795,3.9
795,4.2
795,4.2
795,5.2
795,5.2
795,5.36
795,5.42
795,5.86
795,5.94
795,6.12
795,6.15
795,6.19
795,6.22
795,6.28
795,6.34
795,6.43
795,6.5
795,6.75
796,5.18
796,5.18
796,8.3
796,8.3
796,2.3
796,2.3
796,3.4
796,3.4
796,4.7
796,4.7
796,5.2
796,5.2
796,5.4
796,5.4
796,6.4
796,6.4
796,4.79
796,5.08
796,5.37
796,5.37
797,7.4
797,7.4
797,4.9
797,4.9
797,6.1
797,6.1
798,3.9
798,3.9
798,4.7
798,4.7
798,4.8
798,4.8
798,5
798,5
798,5.7
798,5.7
798,7.9
798,7.9
798,1.91
798,4.2
798,4.8
798,5.25
798,5.31
798,5.36
798,5.95
799,4.6
799,4.6
799,4.9
799,4.9
799,5.1
799,5.1
799,7.29
800,5.3
800,5.3
800,5.7
800,5.7
800,5.98
800,5.98
800,6.08
800,6.08
800,6.1
800,6.1
800,6.17
800,6.17
800,6.22
800,6.22
800,6.29
800,6.29
800,6.37
800,6.37
800,6.38
800,6.38
800,6.46
800,6.46
800,6.53
800,6.53
800,6.6
800,6.6
800,6.67
800,6.67
800,6.74
800,6.74
800,6.76
800,6.76
800,6.81
800,6.81
800,6.83
800,6.83
800,6.84
800,6.84
800,6.86
800,6.86
800,6.88
800,6.88
800,6.91
800,6.91
800,6.97
800,6.97
800,6.97
800,6.97
800,6.98
800,6.98
800,6.98
800,6.98
800,6.98
800,6.98
800,7
800,7
800,7.03
800,7.03
800,7.07
800,7.07
800,7.27
800,7.27
800,7.3
800,7.3
800,7.39
800,7.39
800,7.91
800,7.91
800,9.64
800,9.64
800,2.3
800,2.3
800,6.5
800,6.5
800,6.8
800,6.8
800.6236985,5.790966949
800.6236985,5.790966949
801,4.3
801,4.3
801,7.7
801,7.7
801,10
801,10
801.5977545,6.539522314
801.5977545,6.539522314
802,4.7
802,4.7
802,5.5
802,5.5
802,9.9
802,9.9
802.5529274,5.479846948
802.5529274,5.479846948
803,4.5
803,4.5
803,4.9
803,4.9
803,5
803,5
803,5.2
803,5.2
803.2,7.75
803.7032061,6.726455938
803.7032061,6.726455938
804,4.2
804,4.2
804,4.2
804,4.2
804,5
804,5
804,5.1
804,5.1
804,7.7
804,7.7
804,9.3
804,9.3
804.3327079,5.70540586
804.3327079,5.70540586
805,4.9
805,4.9
805,5.1
805,5.1
805,5.2
805,5.2
805,5.2
805,5.2
805,5.3
805,5.3
805,5.8
805,5.8
805,6.4
805,6.4
805,8.8
805,8.8
805,5.82
806,8.3
806,8.3
806,4.9
806,4.9
806,5
806,5
806,6.9
806,6.9
806,7.2
806,7.2
806,8.3
806,8.3
806.3551331,5.548837422
806.3551331,5.548837422
807,4.2
807,4.2
807,10.7
807,10.7
807,5.76
808,4.1
808,4.1
808,4.5
808,4.5
808,4.9
808,4.9
808,5.3
808,5.3
808,5.4
808,5.4
808,5.4
808,5.4
808,7.1
808,7.1
809,4.2
809,4.2
809,4.7
809,4.7
809,5.6
809,5.6
809,6
809,6
810,4.7
810,4.7
810.014148,9.654384591
810.014148,9.654384591
811,4.1
811,4.1
811,4.1
811,4.1
811,4.5
811,4.5
811,5.6
811,5.6
811,6
811,6
811,6.9
811,6.9
811,9.3
811,9.3
812,4.5
812,4.5
812,5.7
812,5.7
812,7.2
812,7.2
812.1444987,5.999244372
812.1444987,5.999244372
813,5
813,5
813,5
813,5
813,5.2
813,5.2
813,5.7
813,5.7
813,6.5
813,6.5
813,8.4
813,8.57
813,8.64
813,8.67
813,8.76
813,8.81
813,8.83
813,8.91
813,8.94
813,9.17
813,9.18
813,9.18
813,9.2
813,9.33
813,9.35
813,9.42
813,9.43
813,9.45
813,9.49
813,9.55
813,9.56
813,9.64
813,9.75
814,5.9
814,5.9
814,6.5
814,6.5
814,5.89
814,4.23
814,5.76
814,6.07
814,6.24
814,6.29
814,7.06
814,7.1
814,9
815,4.2
815,4.2
815,4.3
815,4.3
815,4.5
815,4.5
815,8.4
815,8.4
815,7.7
815.6434396,6.214582369
815.6434396,6.214582369
816,5.9
816,5.9
816,7
816,7
816,10.1
816,10.1
818,5.29
818,5.29
818,8.2
818,8.2
818,4.5
818,4.5
818,4.5
818,4.5
818,6.2
818,6.2
818,7.9
818,7.9
818,12.2
818,12.2
818.6223502,4.324979859
818.6223502,4.324979859
819,4.11
819,4.5
819,4.51
819,4.7
819,4.74
819,5.03
819,6.18
819,7.71
819,8
819,8.92
819,9.43
820,9.7
820,9.7
820,10.8
820,10.8
821,8.3
821,8.3
821,11.64
821,9.41
821,9.46
821,9.54
821,9.6
821,9.65
821,9.65
821,9.67
821,9.67
821,9.71
821,9.72
821,9.79
821,9.84
821,10.06
821,10.22
821,10.24
822,6
822,6
823,4.5
823,4.5
823,5.6
823,5.6
823,5.7
823,5.7
823,5.9
823,5.9
823,6
823,6
823,4.46
823,4.54
823,5.3
823,5.89
823,6
823,6.33
823,6.44
823,6.63
823,6.92
823,7.04
823,7.24
823,7.24
823,8.33
824,3.9
824,3.9
824,5
824,5
824,5.1
824,5.1
824,5.8
824,5.8
824,10.3
824,10.3
824,6.18
824,8.39
824,5.16
824,5.52
824,5.56
824,5.67
824,6
824,6.17
824,6.38
824,6.41
825,4.1
825,4.1
825,5
825,5
825,5.2
825,5.2
825,5.5
825,5.5
825.492348,4.929876363
825.492348,4.929876363
827,10
827,10
827,8.63
827,6.04
827,7.02
827,7.03
827,7.45
828,6.4
828,6.84
828,6.93
828,7.03
828,7.2
828,7.48
829,4.6
829,4.6
829,6.9
829,6.9
829,9.2
829,9.2
830,8.2
830,8.2
830,2.7
830,2.7
830,4.6
830,4.6
830,5.4
830,5.4
830,6.5
830,6.5
830,9.2
830,9.2
830,9.4
830,9.4
830,4.86
830.149308,4.251796595
830.149308,4.251796595
832,7.9
832,7.9
833,2.4
833,2.4
833,3.9
833,3.9
833,6.52
834,5.5
834,5.5
834,7.78
834,7.93
834.6578421,5.70313718
834.6578421,5.70313718
835,3.7
835,3.7
836,5.4
836,5.4
837,7.7
837,7.7
837,9
837,9
837,3.23
837,3.67
837,4.1
837,4.2
837,4.23
837,4.35
837,4.64
837,5.23
837.6150428,7.122226807
837.6150428,7.122226807
838,10.31
838,10.31
838,5.3
838,5.3
838,9.3
838,9.3
839,5.98
841,5.9
841,5.9
842,1.95
842,4.2
842,5.61
842,5.68
842,5.8
842,6.69
844,4.3
844,4.3
844,9.1
844,9.1
845,3.8
845,3.8
845,4.2
845,4.2
845,4.6
845,4.6
845,5
845,5
845,6.4
845,6.4
847,5.1
847,5.1
847,7
848,3.9
848,3.9
849,5.79
849,5.79
849,6.23
849,6.31
849,6.53
849,6.99
849.9413563,5.931733655
849.9413563,5.931733655
850,3.7
850,3.7
850,6.5
850,6.5
851.2501895,5.96419352
851.2501895,5.96419352
851.5827576,6.384259937
851.5827576,6.384259937
852,4.3
852,4.3
852,5.5
852,5.5
852,9.01
853,7.55
853,7.55
857,3.3
857,3.3
858,5
858,5
858.0616813,6.005144026
858.0616813,6.005144026
859,4.6
859,4.6
860,6.34
860,6.96
861,4
861,4
863,10.68
863,10.68
863,8.59
865,3.4
865,3.4
866,7.77
868,9.66
868,9.66
868,2.7
868,2.7
868,11
870,4.6
870,4.6
870,9.02
872,5.2
872,5.2
873,7.92
874,7.2
874,7.2
875,4.4
875,4.4
875,5
875.3832146,5.041025903
875.3832146,5.041025903
876,7.6
876,7.6
877,6.18
879,6.27
879,5.5826
880,9.74
880,9.74
880.5645585,10.09876901
880.5645585,10.09876901
880.646651,5.689728574
880.646651,5.689728574
881,7.6
881,7.6
881,5.3
881,5.3
882,6.5
882,6.5
885,7.85
885,7.85
891,11.88
891,10
892.3485963,5.256681083
892.3485963,5.256681083
893,5.01
895,2.49
895,2.49
896,6.7
896,6.7
896,6.7
897,5.5
897,5.5
900,0.96
900,0.96
900,8.6
900,8.6
900,8.03
902,7.1
902,7.1
905.5965095,6.200176015
905.5965095,6.200176015
906,7.23
907,5.44
907,5.44
908,7.4
908,7.4
909,3
910,8.4
910,8.4
910,9.17
912.293905,5.843194529
912.293905,5.843194529
913.0189157,7.440151918
913.0189157,7.440151918
917.4935681,1.760920043
917.4935681,1.760920043
917.9528199,6.361126097
917.9528199,6.361126097
918.7276384,6.750257839
918.7276384,6.750257839
919,5.22
919,7.83
919.1015791,5.805465331
919.1015791,5.805465331
920,9.12
920,9.12
920,9.82
921,6.73
921,8
921.2773458,6.109112079
921.2773458,6.109112079
922,8.9
922,8.9
922,7
922,7.87
922.6202758,8.847271375
922.6202758,8.847271375
923.175166,7.424886376
923.175166,7.424886376
923.3002724,6.526115682
923.3002724,6.526115682
924,7.53
925,11.6
925.162269,5.61696052
925.162269,5.61696052
925.3492231,5.988643754
925.3492231,5.988643754
926,7
926,7
926.0687032,7.37382489
926.0687032,7.37382489
928.374414,9.623357347
928.374414,9.623357347
929,6.5
929,6.5
929.3672341,4.597793825
929.3672341,4.597793825
929.3672341,5.120764782
929.3672341,5.120764782
930,6
930.5396386,6.401793709
930.5396386,6.401793709
930.6316885,6.681662398
930.6316885,6.681662398
932.8893916,7.650668297
932.8893916,7.650668297
933,11.9
934,8.12
934,9.66
935.7127756,4.933182797
935.7127756,4.933182797
935.786526,6.263409337
935.786526,6.263409337
937,10
937,10
938,7.06
939,5.97
942,10
942,10
942,10
942,6.89
942.7661172,5.384782329
942.7661172,5.384782329
943,5.31
944,6.13
944,6.13
944,7.79
944,7.79
944,5.39
944,9.67
945,9.77
945,9.77
945,6.3
945,6.3
945,7.98
945.0724468,6.796822628
945.0724468,6.796822628
945.7811997,6.01695956
945.7811997,6.01695956
946,6.84
946,9.33
946.1784495,6.877661616
946.1784495,6.877661616
947,7.6
947,7.6
947,7.6
947,8.7
947,8.7
947,8.7
947,9.3
947,9.3
947.1030257,5.523352612
947.1030257,5.523352612
948,5
949,5.47
949,5.47
949.1422948,7.530555553
949.1422948,7.530555553
950,9.5
950,9.5
950,5.15
950,5.15
950,5
950.5932994,5.589372791
950.5932994,5.589372791
951,9.1
951,9.1
951.162343,7.431555419
951.162343,7.431555419
951.2710225,8.151541171
951.2710225,8.151541171
952.4355945,6.182640791
952.4355945,6.182640791
953.2802736,6.710706391
953.2802736,6.710706391
953.535004,9.436830848
953.535004,9.436830848
953.841396,7.143868961
953.841396,7.143868961
954,6.01
954.7795423,5.82477345
954.7795423,5.82477345
955,8.3
955.0989945,6.434570696
955.0989945,6.434570696
955.5081958,5.177569655
955.5081958,5.177569655
956,8
957.6002659,6.273451503
957.6002659,6.273451503
958,8.84
959,5.59
959,6.05
959.0146545,8.030718921
959.0146545,8.030718921
959.688485,5.342619419
959.688485,5.342619419
961,6.16
961,6.16
962,7.75
962,7.75
963,6.2
963,6.2
963,7.96
963,7.96
963,8.32
963,8.32
963,4.66
963,11
963.4683562,4.069459808
963.4683562,4.069459808
965.6273729,4.815158303
965.6273729,4.815158303
967,7.49
967.5871287,6.148926781
967.5871287,6.148926781
968,8.8
968,8.8
968,8.8
968,7.56
968.2323181,7.240638139
968.2323181,7.240638139
968.3625949,7.099436756
968.3625949,7.099436756
970,8.63
970,8.63
970.4249067,6.439407309
970.4249067,6.439407309
970.681444,5.788313029
970.681444,5.788313029
970.9422379,7.546866213
970.9422379,7.546866213
971,9.38
971,9.38
971.9485422,5.580026876
971.9485422,5.580026876
972,5.06
973,8.39
973,8.39
973,8.89
973,7.81
973.3710102,5.462520359
973.3710102,5.462520359
975,5.4044
975.2802424,5.049594959
975.2802424,5.049594959
975.7474489,8.158881104
975.7474489,8.158881104
975.9100838,8.424252654
975.9100838,8.424252654
977.4542052,5.768226537
977.4542052,5.768226537
978.3672193,5.959257528
978.3672193,5.959257528
979,5
979,5
979,5
979,7.79
979,6.88
980,11.14
981,6.34
981,8.8
982.6117194,6.183016394
982.6117194,6.183016394
982.8340006,4.591312774
982.8340006,4.591312774
983,5.75
983.5728568,6.699373523
983.5728568,6.699373523
984,6.59
984,9
984.320302,5.831138549
984.320302,5.831138549
985.013448,5.909712503
985.013448,5.909712503
985.5769549,6.403775756
985.5769549,6.403775756
986,7.65
986,7.65
986,8.38
986,8.38
986,5.1
986,5.1
987,5.5
987,5.5
987.5444268,5.086802979
987.5444268,5.086802979
987.6789183,8.508704482
987.6789183,8.508704482
988,5.8
988,5.8
989,9.55
989,7.5202
990,5.32
990,5.32
990.2011631,7.16240799
990.2011631,7.16240799
990.8371089,3.422970091
990.8371089,3.422970091
991,8.2
991,8.2
991.0857903,6.518611994
991.0857903,6.518611994
991.4328913,6.835395933
991.4328913,6.835395933
991.4469609,6.538385053
991.4469609,6.538385053
991.4911351,6.339185888
991.4911351,6.339185888
991.5214627,6.921496094
991.5214627,6.921496094
992,5.93
992,5.93
992.214229,8.172310677
992.214229,8.172310677
992.6839959,6.676894465
992.6839959,6.676894465
993,6.33
993,6.33
993,7.62
993,7.62
993.7888437,6.604154031
993.7888437,6.604154031
993.9347462,6.082897881
993.9347462,6.082897881
994,7.9
995,7.65
995.809906,6.48479985
995.809906,6.48479985
996,9.5
996,9.5
996,7.75
996,7.75
996,5.35
997,7.95
997,7.95
997,7.61
997,7
997.2924879,6.66263596
997.2924879,6.66263596
998,7.83
998,7.83
998.0544118,7.143879755
998.0544118,7.143879755
998.8157576,8.116375417
998.8157576,8.116375417
999,9.31
999,9.31
999,7.9
999,7.9
999,7.52
999,7.52
999,5.23
999.7144676,7.742157392
999.7144676,7.742157392
1000,7.46
1000,7.46
1000,8.4
1000,8.4
1000.011291,7.08436763
1000.011291,7.08436763
1000.317173,7.30779912
1000.317173,7.30779912
1001,6.5
1001,6.5
1001,7.62
1001.495787,6.498117679
1001.495787,6.498117679
1001.76811,7.250759607
1001.76811,7.250759607
1002,6
1002.12116,6.74880814
1002.12116,6.74880814
1002.214525,5.668749195
1002.214525,5.668749195
1002.685775,6.177444342
1002.685775,6.177444342
1002.704936,7.193607388
1002.704936,7.193607388
1003,5.91
1003.663179,7.315377046
1003.663179,7.315377046
1004,4
1004,4
1004,4
1006,7.06
1006,7.38
1006,5.68
1006,7.79
1006.025459,8.187432067
1006.025459,8.187432067
1006.494098,7.850266381
