,Age,Title,Event_text,BIO_ExtinctionIntensity (%),BIO_OriginationIntensity(%),BIO_Difference_Cubic,SEA_Modern land sea level  (C = 176.6 106km2/km),TEM_GAT,TEM_dT,CO2_pCO2 (ppm),O2_Mid O2%,O2_Range_Normalized,SR_87Sr/86Sr Mean,SR_Range_Normalized,LIP_LIP_PDF,MAG_INT_mean,MAG_INT_std,MAG_POL_FREQUENCY,MAG_POL_FREQUENCY.3,ZIR_Count_PDF_d18O,ZIR_Interpolated_mean_d18O,ZIR_Count_PDF_Hf,ZIR_Interpolated_mean_Hf
954,204.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
955,204.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
956,204.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
957,204.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
958,204.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
959,204.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
960,204.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
961,203.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
962,203.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
963,203.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
964,203.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
965,203.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
966,203.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
967,203.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
968,203.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
969,203.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
970,203.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
971,203.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
972,203.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
973,203.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
974,203.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
975,203.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
976,203.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
977,203.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
978,203.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
979,203.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
980,203.0,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
981,202.95,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
982,202.9,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
983,202.85,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
984,202.8,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
985,202.75,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
986,202.7,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
987,202.65,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
988,202.6,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
989,202.55,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
990,202.5,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
991,202.45,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
992,202.4,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
993,202.35,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
994,202.3,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
995,202.25,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
996,202.2,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
997,202.15,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
998,202.1,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
999,202.05,Trias, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1000,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1001,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1002,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1003,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1004,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1005,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1006,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1007,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1008,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1009,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1010,False,Trias,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1011,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1012,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1013,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1014,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1015,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1016,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1017,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1018,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1019,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1020,False,Jura,Magnetické pole se dá charakterizovat častou změnou polarity. Frekvence této změny v druhé půlce triasu klesá.,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1021,200.95,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1022,200.9,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1023,200.85,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1024,200.8,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1025,200.75,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1026,200.7,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1027,200.65,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1028,200.6,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1029,200.55,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1030,200.5,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1031,200.45,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1032,200.4,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1033,200.35,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
1034,200.3,Jura, ,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
